registrikood,tegevusala,alguskuupaev,loppkuupaev,staatus,allikas
10174346,Jaekaubandus,24.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10328799,Jaekaubandus,24.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10077498,Toitlustamine,24.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10097762,Jaekaubandus,24.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10180925,Jaekaubandus,24.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10048611,Jaekaubandus,24.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10077498,Toitlustamine,24.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10723774,Jaekaubandus,24.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10072791,Jaekaubandus,24.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10339484,Jaekaubandus,24.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10328799,Jaekaubandus,24.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10328799,Jaekaubandus,24.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10953787,Toitlustamine,23.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10859775,Toitlustamine,23.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10953787,Toitlustamine,23.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10006570,Jaekaubandus,23.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10953787,Toitlustamine,23.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10185532,Jaekaubandus,23.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10065963,Toitlustamine,23.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10328799,Jaekaubandus,23.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10947054,Toitlustamine,23.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10975180,Toitlustamine,23.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10328799,Jaekaubandus,23.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10048611,Jaekaubandus,23.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10060753,Jaekaubandus,23.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10953787,Toitlustamine,23.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10328799,Jaekaubandus,23.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10097762,Jaekaubandus,23.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10103126,Toitlustamine,23.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10953787,Toitlustamine,23.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10048611,Jaekaubandus,22.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10190556,Jaekaubandus,22.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10044228,Toitlustamine,22.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10088042,Toitlustamine,22.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10097762,Jaekaubandus,22.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10328799,Jaekaubandus,22.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10328799,Jaekaubandus,22.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10328799,Jaekaubandus,22.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10374019,Jaekaubandus,22.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10065806,Jaekaubandus,22.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10048491,Jaekaubandus,22.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10311729,Jaekaubandus,22.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10374019,Jaekaubandus,22.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10854177,Toitlustamine,22.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10044228,Toitlustamine,22.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10077009,Jaekaubandus,22.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10313527,Jaekaubandus,22.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10034537,Jaekaubandus,21.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10099181,Jaekaubandus,21.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10636638,Jaekaubandus,21.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10190763,Jaekaubandus,21.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10034537,Jaekaubandus,21.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10063272,Jaekaubandus,21.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10183898,Jaekaubandus,21.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10328799,Jaekaubandus,21.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10379733,Jaekaubandus,21.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10058360,Toitlustamine,21.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10055947,Jaekaubandus,21.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10328799,Jaekaubandus,21.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10216161,Jaekaubandus,18.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10048611,Jaekaubandus,18.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10048611,Jaekaubandus,18.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10094137,Toitlustamine,18.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10636638,Jaekaubandus,18.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10541725,Toitlustamine,18.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10149306,Toitlustamine,18.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10048611,Jaekaubandus,18.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10328799,Jaekaubandus,18.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10328799,Jaekaubandus,18.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10025455,Toitlustamine,18.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10109092,Toitlustamine,18.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10044108,Toitlustamine,17.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10328799,Jaekaubandus,17.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10077073,Hulgikaubandus,17.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10175048,Jaekaubandus,17.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10072791,Jaekaubandus,17.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10005748,Jaekaubandus,17.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10034537,Jaekaubandus,17.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10048491,Jaekaubandus,17.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10617291,Toitlustamine,16.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10617291,Jaekaubandus,16.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10017303,Jaekaubandus,16.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10323939,Toitlustamine,16.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10590161,Jaekaubandus,16.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10328799,Jaekaubandus,16.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10323939,Jaekaubandus,16.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10022706,Jaekaubandus,16.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10136870,Jaekaubandus,16.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10116985,Hulgikaubandus,15.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10051286,Jaekaubandus,15.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10017208,Toitlustamine,15.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10021109,Jaekaubandus,15.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10070869,Jaekaubandus,15.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10193098,Toitlustamine,15.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10328799,Jaekaubandus,15.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10234822,Toitlustamine,15.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10193098,Toitlustamine,15.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10070869,Jaekaubandus,15.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10034537,Jaekaubandus,15.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10870305,Toitlustamine,15.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10328799,Jaekaubandus,15.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10612572,Toitlustamine,14.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10202590,Jaekaubandus,14.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10612572,Toitlustamine,14.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10033934,Jaekaubandus,14.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10328799,Jaekaubandus,14.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10033934,Jaekaubandus,14.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10188186,Toitlustamine,14.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10328799,Jaekaubandus,14.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10033934,Jaekaubandus,14.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10117341,Jaekaubandus,11.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10117341,Jaekaubandus,11.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10051286,Jaekaubandus,11.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10328799,Jaekaubandus,11.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10133372,Hulgikaubandus,11.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10170772,Toitlustamine,11.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10830323,Toitlustamine,11.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10117341,Hulgikaubandus,11.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10813039,Toitlustamine,11.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10077073,Hulgikaubandus,11.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10051286,Jaekaubandus,11.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10170772,Toitlustamine,11.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10420312,Toitlustamine,10.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10023216,Jaekaubandus,10.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10170772,Toitlustamine,10.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10329830,Toitlustamine,10.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10023216,Jaekaubandus,10.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10190102,Jaekaubandus,10.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10098141,Toitlustamine,10.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10647688,Toitlustamine,10.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10385604,Toitlustamine,10.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10328799,Jaekaubandus,10.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10090760,Toitlustamine,10.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
11088541,Toitlustamine,10.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10090760,Toitlustamine,10.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10855530,Jaekaubandus,10.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10102138,Jaekaubandus,10.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10301613,Jaekaubandus,09.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10023216,Jaekaubandus,09.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10048611,Jaekaubandus,09.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10097762,Jaekaubandus,09.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10055947,Jaekaubandus,09.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10208492,Toitlustamine,09.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10047712,Jaekaubandus,09.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10242069,Jaekaubandus,09.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10242069,Jaekaubandus,09.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10481383,Toitlustamine,09.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10055947,Jaekaubandus,09.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10209853,Jaekaubandus,08.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10023216,Jaekaubandus,08.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10242069,Jaekaubandus,08.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10242069,Jaekaubandus,07.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10296289,Toitlustamine,07.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10457166,Toitlustamine,07.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10242069,Jaekaubandus,07.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10242069,Jaekaubandus,07.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10153325,Toitlustamine,07.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10242069,Jaekaubandus,07.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10023216,Jaekaubandus,07.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10020860,Toitlustamine,07.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10722533,Jaekaubandus,07.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10349815,Toitlustamine,07.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10476620,Toitlustamine,04.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10023216,Jaekaubandus,04.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10242069,Jaekaubandus,04.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10242069,Jaekaubandus,04.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
11006201,Jaekaubandus,04.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10242069,Jaekaubandus,04.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10391728,Toitlustamine,04.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10626350,Toitlustamine,03.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10765896,Jaekaubandus,03.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10857670,Toitlustamine,03.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10626350,Jaekaubandus,03.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10023216,Jaekaubandus,02.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10077162,Jaekaubandus,02.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10055947,Jaekaubandus,02.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10055947,Jaekaubandus,02.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10705925,Jaekaubandus,02.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10023216,Jaekaubandus,02.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10285699,Hulgikaubandus,02.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10023216,Jaekaubandus,02.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10328799,Jaekaubandus,02.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10055947,Jaekaubandus,02.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10055947,Jaekaubandus,02.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10125524,Jaekaubandus,01.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10136870,Jaekaubandus,01.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10081070,Jaekaubandus,01.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
90007715,Toitlustamine,01.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
90007715,Toitlustamine,01.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10097762,Jaekaubandus,01.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
90007715,Jaekaubandus,01.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10073974,Jaekaubandus,01.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10133127,Toitlustamine,01.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10338071,Toitlustamine,01.03.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10379733,Jaekaubandus,28.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10033934,Jaekaubandus,28.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10296214,Jaekaubandus,28.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10296214,Hulgikaubandus,28.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10328799,Jaekaubandus,28.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10328799,Jaekaubandus,28.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10328799,Jaekaubandus,28.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10033934,Jaekaubandus,28.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10097762,Jaekaubandus,25.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10328799,Jaekaubandus,25.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10047988,Jaekaubandus,23.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10731236,Jaekaubandus,23.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10539484,Toitlustamine,22.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10559955,Toitlustamine,22.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10559955,Toitlustamine,22.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10097762,Jaekaubandus,22.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10097762,Jaekaubandus,22.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10160756,Hulgikaubandus,22.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10559955,Toitlustamine,22.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10097762,Jaekaubandus,22.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10247894,Toitlustamine,22.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10765896,Jaekaubandus,22.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10054238,Jaekaubandus,22.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10097762,Jaekaubandus,22.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10559955,Toitlustamine,22.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10247894,Jaekaubandus,22.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10559955,Toitlustamine,22.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10097762,Jaekaubandus,21.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10097762,Jaekaubandus,21.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10811142,Toitlustamine,21.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10136232,Jaekaubandus,21.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10082697,Jaekaubandus,21.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10359831,Jaekaubandus,21.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10097762,Jaekaubandus,21.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10097762,Jaekaubandus,21.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10097762,Jaekaubandus,21.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10305172,Toitlustamine,21.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10097762,Jaekaubandus,21.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10845170,Toitlustamine,21.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10305172,Jaekaubandus,21.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10136232,Jaekaubandus,21.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10412838,Jaekaubandus,21.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10239618,Toitlustamine,21.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10781688,Toitlustamine,21.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10525146,Toitlustamine,21.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10283134,Jaekaubandus,18.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10405465,Jaekaubandus,18.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10097762,Jaekaubandus,18.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10218254,Jaekaubandus,18.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10283134,Jaekaubandus,18.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10283134,Jaekaubandus,18.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10170772,Toitlustamine,17.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
11289713,Metsapuude kultiveerimismaterjali tarnimine,17.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10136232,Jaekaubandus,17.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10136232,Jaekaubandus,17.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10136232,Jaekaubandus,17.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10136232,Jaekaubandus,17.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10193164,Jaekaubandus,16.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10136232,Jaekaubandus,16.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10088208,Jaekaubandus,15.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10367993,Jaekaubandus,15.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10406134,Jaekaubandus,15.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10328799,Jaekaubandus,15.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10023605,Jaekaubandus,14.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10147106,Jaekaubandus,14.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10198919,Jaekaubandus,14.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10027000,Jaekaubandus,11.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
11053399,Toitlustamine,11.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10033934,Jaekaubandus,11.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10406134,Jaekaubandus,11.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10945747,Toitlustamine,10.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10136870,Jaekaubandus,10.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10098595,Toitlustamine,09.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10084759,Toitlustamine,09.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10734370,Jaekaubandus,09.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10085894,Jaekaubandus,09.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10869294,Jaekaubandus,09.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10633568,Toitlustamine,09.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10085894,Jaekaubandus,09.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10136232,Jaekaubandus,08.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10136232,Jaekaubandus,08.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10319926,Toitlustamine,08.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10242069,Jaekaubandus,08.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10054238,Jaekaubandus,08.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10242069,Jaekaubandus,08.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10242069,Jaekaubandus,08.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10449480,Jaekaubandus,07.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10485688,Jaekaubandus,07.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10015273,Jaekaubandus,07.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10643383,Jaekaubandus,07.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10015273,Jaekaubandus,07.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10406134,Jaekaubandus,07.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10914110,Toitlustamine,04.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10502197,Toitlustamine,04.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10406134,Jaekaubandus,04.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10328799,Jaekaubandus,02.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10328799,Jaekaubandus,02.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10406134,Jaekaubandus,02.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10328799,Jaekaubandus,02.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10328799,Jaekaubandus,02.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10054238,Jaekaubandus,02.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10328799,Jaekaubandus,02.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10834031,Jaekaubandus,02.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10373334,Jaekaubandus,02.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10428638,Jaekaubandus,01.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10187347,Toitlustamine,01.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10328799,Jaekaubandus,01.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10659510,Toitlustamine,01.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10033934,Jaekaubandus,01.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
10033934,Jaekaubandus,01.02.2005,Tähtajatu,Jah,MTR_2025-10-31.csv
